,station_id,latitude,longitude
173,4199.12,40.680974,-73.971009
174,4202.04,40.6794327,-74.00785041
175,4203.04,40.67945,-73.90474
176,4205.06,40.678906,-73.941427
177,4208.11,40.679576,-73.978549
178,4214.03,40.6809833854,-73.9500479759
179,4217.02,40.6802133,-73.98432695
180,4222.02,40.680342423,-73.9557689392
181,4225.14,40.680611,-73.994758
182,4228.02,40.679426,-73.929891
183,4231.04,40.6804836,-73.9646795
184,4237.01,40.681459,-73.934903
185,4237.02,40.6800105,-73.938475
186,4243.01,40.681212,-74.008609
187,4244.06,40.68139,-73.90756
188,4249.1,40.68177810928762,-73.97988975048065
189,4255.05,40.68216564,-73.95399026
190,4258.07,40.68199044270703,-73.99079024791718
191,4263.12,40.68186,-73.959432
192,4266.03,40.683116,-73.997852
193,4278.03,40.682601,-73.938037
194,4281.08,40.680944723477296,-73.97567331790923
195,4285.09,40.683199,-73.911666
196,4290.08,40.683426,-73.984275
197,4298.05,40.682915,-73.993182
198,4307.13,40.6828,-73.999904
199,4317.05,40.68281,-73.90623
200,4319.07,40.682368,-73.944118
201,4322.06,40.682564,-73.979897
202,4327.09,40.68402,-73.94977
203,4330.09,40.684354,-73.989016
204,4336.01,40.6845683,-73.95881081
205,4339.01,40.684989,-73.994403
206,4345.11,40.68323865460341,-73.96599590778351
207,4348.07,40.683045,-74.003485
208,4354.05,40.68539567,-73.97431458
209,4354.07,40.68382604,-73.97632328
210,4357.01,40.68458,-73.90925
211,4362.04,40.685376,-73.983021
212,4366.01,40.68565,-73.91564
213,4368.05,40.685144,-73.953809
214,4371.01,40.685424,-73.991277
215,4374.01,40.685125,-74.025353
216,4377.04,40.68488,-73.96304
217,4380.08,40.684751,-73.999172
218,4386.05,40.684157,-73.969222
219,4392.04,40.685153,-73.94111
220,4395.04,40.68691865,-73.976682
221,4395.07,40.68506807308177,-73.97790759801863
222,4399.03,40.68652,-73.91321
223,4404.1,40.6849668,-73.98620772
224,4413.08,40.686371,-73.99383324
225,4419.03,40.6865,-73.965633
226,4422.04,40.6859296,-74.00242364
227,4422.05,40.68763155,-74.0016256
228,4425.02,40.686312,-73.935775
229,4428.02,40.68753406,-73.97265183
230,4432.1,40.6882,-73.90798
231,4434.06,40.686203,-73.944694
232,4437.01,40.68683208,-73.9796772
233,4440.02,40.687065,-74.016755
234,4441.06,40.68663,-73.9168
235,4446.01,40.6867443,-73.99063168
236,4446.05,40.686444,-73.987591
237,4452.01,40.68900443,-73.96023854
238,4452.03,40.686767,-73.959281
239,4455.07,40.688152,-73.995209
240,4455.1,40.68825516598005,-73.99545192718506
241,4455.11,40.686175,-73.996452
242,4461.01,40.687644,-73.969689
243,4461.04,40.68940747,-73.96885458
244,4474.01,40.68858,-73.91227
245,4476.03,40.690081,-73.947915
246,4479.06,40.68962188790333,-73.98304268717766
247,4479.08,40.688417,-73.984516
248,4483.1,40.68822,-73.91966
249,4488.08,40.690237,-73.99203
250,4488.09,40.68848905639242,-73.99116039276123
251,4494.04,40.688515,-73.964762
252,4497.09,40.6893952,-73.9995126
253,4507.07,40.68906,-73.90506
254,4510.04,40.6894932,-73.942061
255,4513.06,40.689888,-73.981013
256,4513.09,40.690065,-73.978776
257,4517.03,40.68989,-73.91458
258,4519.02,40.688333,-73.950916
259,4519.04,40.69072549,-73.95133465
260,4526.01,40.69047,-73.923511
261,4528.01,40.690648,-73.957461
262,4531.05,40.69089272,-73.99612349
263,4546.04,40.68981035,-73.97493121
264,4546.05,40.6917823,-73.9737299
265,4550.05,40.68929,-73.90951
266,4553.04,40.69128258,-73.9452416
