,station_id,latitude,longitude
225,4395.07,40.68506807308177,-73.97790759801863
226,4399.03,40.68652,-73.91320999999999
227,4404.1,40.6849668,-73.98620772
228,4413.08,40.686371,-73.99383324
229,4419.03,40.68650065,-73.96563307
230,4422.04,40.6859296,-74.00242364
231,4422.05,40.68763155,-74.0016256
232,4425.02,40.686312,-73.935775
233,4428.02,40.68753406,-73.97265183
234,4432.1,40.6882,-73.90798000000001
235,4434.06,40.686203000000006,-73.944694
236,4437.01,40.68683208,-73.9796772
237,4437.09,40.687372476507186,-73.98176059126855
238,4440.02,40.687065798759114,-74.01675585121666
239,4441.06,40.68663,-73.9168
240,4446.01,40.686744299999994,-73.99063168
241,4446.05,40.686444200000004,-73.98759104
242,4452.01,40.68900443,-73.96023854
243,4452.03,40.68676793,-73.95928168
244,4455.1,40.688255165980046,-73.99545192718506
245,4455.11,40.686292887,-73.996613145
246,4461.01,40.68764484,-73.96968902
247,4461.04,40.68940747,-73.96885458
248,4470.09,40.68700231292619,-73.97664964199065
249,4474.01,40.68858,-73.91226999999999
250,4476.03,40.6900815,-73.94791500000001
251,4479.06,40.68962188790333,-73.98304268717766
252,4479.08,40.688337325999996,-73.984866619
253,4483.1,40.68822,-73.91966
254,4488.08,40.6902375,-73.99203074
255,4488.09,40.68848905639242,-73.99116039276123
256,4494.04,40.688662767,-73.964783788
257,4497.09,40.68939520000001,-73.99951259999999
258,4507.07,40.68906,-73.90505999999999
259,4510.04,40.6894932,-73.942061
260,4513.06,40.689888,-73.981013
261,4513.09,40.690065000000004,-73.978776
262,4517.03,40.689890000000005,-73.91458
263,4519.02,40.68833370000001,-73.950916
264,4519.04,40.69072549,-73.95133465
265,4526.01,40.69047,-73.923511
266,4528.01,40.69064807082943,-73.95746178925037
267,4531.05,40.69089272,-73.99612349
268,4546.04,40.68981035,-73.97493121
269,4546.05,40.6917823,-73.97372990000001
270,4550.05,40.68929,-73.90951
271,4553.04,40.69128258,-73.9452416
272,4560.01,40.691250801,-73.916905999
273,4565.04,40.69102925677968,-73.99183362722397
274,4568.01,40.692,-73.92617
275,4582.05,40.69081,-73.90448
276,4587.02,40.69178,-73.97877
277,4590.01,40.69231660719192,-74.01486575603484
278,4591.04,40.69055,-73.91181
279,4596.05,40.69221589,-73.9842844
280,4596.09,40.69236178,-73.98631746
281,4600.09,40.691583275999996,-73.921616912
282,4605.04,40.69239502,-73.99337909
283,4608.01,40.693290000000005,-73.92851999999999
284,4611.03,40.69196035,-73.96536851
285,4614.04,40.69165183,-73.99997859999999
286,4617.01,40.69237074,-73.93705428
287,4620.02,40.69308257,-73.97178913
288,4623.02,40.693000000000005,-73.90824
289,4628.05,40.69196566,-73.9813018
290,4628.07,40.693534,-73.981909
291,4632.1,40.69296,-73.91605
292,4634.02,40.69331716,-73.95381995
293,4637.06,40.692418292578466,-73.98949474096298
294,4640.01,40.69356,-73.92524
295,4645.04,40.69400964865994,-73.99465128779411
296,4645.09,40.69512845,-73.99595065
297,4651.02,40.693261,-73.968896
298,4654.01,40.695236802,-73.90304148199999
299,4656.03,40.693398200000004,-73.939877
300,4659.02,40.69327018,-73.97703874
301,4663.06,40.69545,-73.91164
302,4665.02,40.69425403,-73.94626915
303,4668.08,40.69474881,-73.98362464
304,4672.01,40.69543,-73.9196
305,4677.01,40.69597683,-73.99014892
306,4677.06,40.6942715,-73.9923272
307,4680.05,40.695008516,-73.928286552
308,4683.02,40.693276882,-73.96222770199999
309,4689.03,40.695440000000005,-73.93223
310,4692.01,40.69573398,-73.97129668
311,4695.04,40.694700956,-73.906643867
312,4697.01,40.69622937,-73.94371094
313,4700.06,40.69608941,-73.97803415
